State,postal_code,Utility Name,Year,Month,Total Connections,Total Disconnections,number_of_reconnections,month_num,year_month,Disconnection Rate,reconnection_rate,cbd_flag,service_type,direct_parent,ultimate_parent,quarter,total_disconnects
Ohio,OH,Sheldon Gas Company,2020,September,,2,,9,2020.66666666667,,,1,Gas,"",Superior Plus Corp,3,2
Ohio,OH,Sheldon Gas Company,2020,October,,2,,10,2020.75,,,1,Gas,"",Superior Plus Corp,4,2
Ohio,OH,Sheldon Gas Company,2020,November,,0,,11,2020.83333333333,,,1,Gas,"",Superior Plus Corp,4,0
Ohio,OH,Sheldon Gas Company,2020,December,,1,,12,2020.91666666667,,,1,Gas,"",Superior Plus Corp,4,1
Ohio,OH,Sheldon Gas Company,2021,January,,0,,1,2021,,,1,Gas,"",Superior Plus Corp,1,0
Ohio,OH,Sheldon Gas Company,2021,February,,1,,2,2021.08333333333,,,1,Gas,"",Superior Plus Corp,1,1
Ohio,OH,Sheldon Gas Company,2021,March,,6,,3,2021.16666666667,,,1,Gas,"",Superior Plus Corp,1,6
Ohio,OH,Sheldon Gas Company,2021,April,,8,,4,2021.25,,,1,Gas,"",Superior Plus Corp,2,8
Ohio,OH,Sheldon Gas Company,2021,May,,11,,5,2021.33333333333,,,1,Gas,"",Superior Plus Corp,2,11
Ohio,OH,Sheldon Gas Company,2021,June,,17,,6,2021.41666666667,,,1,Gas,"",Superior Plus Corp,2,17
Ohio,OH,Sheldon Gas Company,2021,July,,5,,7,2021.5,,,1,Gas,"",Superior Plus Corp,3,5
Ohio,OH,Sheldon Gas Company,2021,August,,5,,8,2021.58333333333,,,1,Gas,"",Superior Plus Corp,3,5
Ohio,OH,Sheldon Gas Company,2021,September,,3,,9,2021.66666666667,,,1,Gas,"",Superior Plus Corp,3,3
Ohio,OH,Sheldon Gas Company,2021,October,,0,,10,2021.75,,,1,Gas,"",Superior Plus Corp,4,0
Ohio,OH,Sheldon Gas Company,2021,November,,2,,11,2021.83333333333,,,1,Gas,"",Superior Plus Corp,4,2
Ohio,OH,Sheldon Gas Company,2021,December,,0,,12,2021.91666666667,,,1,Gas,"",Superior Plus Corp,4,0
Ohio,OH,Sheldon Gas Company,2022,January,,3,,1,2022,,,1,Gas,"",Superior Plus Corp,1,3
Ohio,OH,Sheldon Gas Company,2022,February,,3,,2,2022.08333333333,,,1,Gas,"",Superior Plus Corp,1,3
Ohio,OH,Sheldon Gas Company,2022,March,,15,,3,2022.16666666667,,,1,Gas,"",Superior Plus Corp,1,15
Ohio,OH,Sheldon Gas Company,2022,April,,28,,4,2022.25,,,1,Gas,"",Superior Plus Corp,2,28
Ohio,OH,Sheldon Gas Company,2022,May,,15,,5,2022.33333333333,,,1,Gas,"",Superior Plus Corp,2,15
Ohio,OH,Sheldon Gas Company,2022,June,,,,6,2022.41666666667,,,1,Gas,"",Superior Plus Corp,2,No data
Ohio,OH,Sheldon Gas Company,2022,July,,,,7,2022.5,,,1,Gas,"",Superior Plus Corp,3,No data
Ohio,OH,Sheldon Gas Company,2022,August,,,,8,2022.58333333333,,,1,Gas,"",Superior Plus Corp,3,No data
Ohio,OH,Sheldon Gas Company,2022,September,,,,9,2022.66666666667,,,1,Gas,"",Superior Plus Corp,3,No data
Ohio,OH,Sheldon Gas Company,2022,October,,,,10,2022.75,,,1,Gas,"",Superior Plus Corp,4,No data
Ohio,OH,Southeastern Natural Gas Company,2015,June,1413,29,5,6,2015.41666666667,0.0205237084217976,0.00353857041755131,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2015,July,1415,,,7,2015.5,,,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2015,August,1409,3,1,8,2015.58333333333,0.0021291696238467,0.0007097232079489,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2015,September,1426,1,2,9,2015.66666666667,0.000701262272089762,0.00140252454417952,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2015,October,1434,,13,10,2015.75,,0.00906555090655509,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2015,November,1436,,5,11,2015.83333333333,,0.00348189415041783,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2015,December,1443,,4,12,2015.91666666667,,0.00277200277200277,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2016,January,1449,,4,1,2016,,0.00276052449965493,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2016,February,1440,,2,2,2016.08333333333,,0.00138888888888889,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2016,March,1450,,,3,2016.16666666667,,,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2016,April,1449,3,4,4,2016.25,0.0020703933747412,0.00276052449965493,0,Electric/Gas,,,,
Ohio,OH,Southeastern Natural Gas Company,2016,May,1449,24,1,5,2016.33333333333,0.0165631469979296,0.000690131124913734,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2014,June,14738,62,39,6,2014.41666666667,0.004206812321889,0.00264622065409146,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2014,July,14748,27,18,7,2014.5,0.00183075671277461,0.00122050447518308,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2014,August,14748,19,14,8,2014.58333333333,0.00128831027935991,0.000949281258475725,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2014,September,14810,17,12,9,2014.66666666667,0.00114787305874409,0.000810263335584065,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2014,October,14812,8,26,10,2014.75,0.000540102619497705,0.00175533351336754,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2014,November,14935,2,17,11,2014.83333333333,0.000133913625711416,0.00113826581854704,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2014,December,14976,5,5,12,2014.91666666667,0.000333867521367521,0.000333867521367521,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,January,15032,4,6,1,2015,0.000266098988823842,0.000399148483235764,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,February,15038,19,11,2,2015.08333333333,0.00126346588642107,0.000731480250033249,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,March,15057,22,15,3,2015.16666666667,0.00146111443182573,0.000996214385335724,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,April,15101,38,24,4,2015.25,0.00251638964307,0.00158929872193894,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,May,15082,40,32,5,2015.33333333333,0.00265216814746055,0.00212173451796844,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,June,15094,41,24,6,2015.41666666667,0.00271631111700013,0.00159003577580496,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,July,15119,15,12,7,2015.5,0.00099212910906806,0.000793703287254448,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,August,15128,14,8,8,2015.58333333333,0.000925436277102062,0.000528820729772607,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,September,15205,4,7,9,2015.66666666667,0.000263071358105886,0.000460374876685301,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,October,15205,5,15,10,2015.75,0.000328839197632358,0.000986517592897073,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,November,15287,1,2,11,2015.83333333333,6.54150585464774e-05,0.000130830117092955,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2015,December,15325,1,1,12,2015.91666666667,6.52528548123981e-05,6.52528548123981e-05,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,January,15388,2,4,1,2016,0.000129971406290616,0.000259942812581232,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,February,15398,18,14,2,2016.08333333333,0.00116898298480322,0.000909208988180283,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,March,15442,24,21,3,2016.16666666667,0.00155420282346846,0.0013599274705349,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,April,15502,33,21,4,2016.25,0.00212875757966714,0.00135466391433363,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,May,15530,26,20,5,2016.33333333333,0.0016741790083709,0.00128783000643915,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,June,15581,39,21,6,2016.41666666667,0.00250304858481484,0.00134779539182337,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,July,15564,17,9,7,2016.5,0.00109226419943459,0.000578257517347726,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,August,15587,3,3,8,2016.58333333333,0.000192468082376339,0.000192468082376339,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,September,15704,4,7,9,2016.66666666667,0.000254712175241977,0.000445746306673459,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,October,15680,7,18,10,2016.75,0.000446428571428571,0.00114795918367347,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,November,15778,4,12,11,2016.83333333333,0.000253517556090759,0.000760552668272278,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2016,December,15841,0,4,12,2016.91666666667,0,0.000252509311280853,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,January,15889,13,11,1,2017,0.000818176096670653,0.000692302851029014,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,February,15911,22,16,2,2017.08333333333,0.00138269121991075,0.00100559361448055,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,March,15938,40,26,3,2017.16666666667,0.00250972518509223,0.00163132137030995,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,April,16013,33,25,4,2017.25,0.00206082557921689,0.00156123149940673,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,May,16004,46,27,5,2017.33333333333,0.00287428142964259,0.00168707823044239,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,June,16049,57,38,6,2017.41666666667,0.0035516231540906,0.00236774876939373,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,July,16091,16,10,7,2017.5,0.000994344664719408,0.00062146541544963,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,August,16101,12,14,8,2017.58333333333,0.000745295323271847,0.000869511210483821,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,September,16136,9,10,9,2017.66666666667,0.000557759048091225,0.000619732275656916,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,October,16136,6,21,10,2017.75,0.00037183936539415,0.00130143777887952,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,November,16226,6,7,11,2017.83333333333,0.000369776901269567,0.000431406384814495,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2017,December,16259,3,4,12,2017.91666666667,0.000184513192693278,0.000246017590257703,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,January,16296,9,9,1,2018,0.000552282768777614,0.000552282768777614,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,February,16322,29,23,2,2018.08333333333,0.00177674304619532,0.00140914103663767,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,March,16343,22,16,3,2018.16666666667,0.00134614207917763,0.000979012421220094,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,April,16384,39,33,4,2018.25,0.00238037109375,0.00201416015625,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,May,16424,43,33,5,2018.33333333333,0.00261811982464686,0.00200925474914759,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,June,16340,84,56,6,2018.41666666667,0.00514075887392901,0.00342717258261934,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,July,16384,19,11,7,2018.5,0.00115966796875,0.00067138671875,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,August,16428,21,17,8,2018.58333333333,0.00127830533235939,0.00103481860238617,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,September,16492,11,14,9,2018.66666666667,0.000666990055784623,0.000848896434634975,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,October,16457,4,27,10,2018.75,0.000243057665431124,0.00164063924166008,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,November,16648,5,13,11,2018.83333333333,0.000300336376741951,0.000780874579529073,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2018,December,16672,10,8,12,2018.91666666667,0.000599808061420345,0.000479846449136276,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,January,16692,0,2,1,2019,0,0.000119817876827223,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,February,16726,27,22,2,2019.08333333333,0.0016142532584001,0.00131531746980749,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,March,16757,29,22,3,2019.16666666667,0.00173062003938653,0.00131288416781047,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,April,16783,41,32,4,2019.25,0.00244294822141453,0.00190669129476256,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,May,16835,28,24,5,2019.33333333333,0.00166320166320166,0.00142560142560143,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,June,16864,47,27,6,2019.41666666667,0.00278700189753321,0.00160104364326376,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,July,16814,22,16,7,2019.5,0.00130843344831688,0.000951587962412276,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,August,16821,22,14,8,2019.58333333333,0.00130788894833839,0.000832292967124428,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,September,16909,22,19,9,2019.66666666667,0.00130108226388314,0.0011236619551718,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,October,16862,15,24,10,2019.75,0.000889574190487487,0.00142331870477998,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,November,16965,7,20,11,2019.83333333333,0.000412614205717654,0.00117889773062187,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2019,December,17020,0,3,12,2019.91666666667,0,0.000176263219741481,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,January,17050,16,12,1,2020,0.00093841642228739,0.000703812316715543,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,February,17071,12,10,2,2020.08333333333,0.000702946517485795,0.000585788764571496,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,March,17106,0,2,3,2020.16666666667,0,0.000116918040453642,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,April,17174,0,0,4,2020.25,0,0,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,May,17150,0,0,5,2020.33333333333,0,0,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,June,17182,0,0,6,2020.41666666667,0,0,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,July,17195,0,0,7,2020.5,0,0,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,August,17207,0,0,8,2020.58333333333,0,0,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,September,17289,50,24,9,2020.66666666667,0.00289201226213199,0.00138816588582336,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,October,17253,11,14,10,2020.75,0.000637570277632875,0.00081145308062366,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,November,17292,5,10,11,2020.83333333333,0.000289151052509831,0.000578302105019662,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2020,December,17361,5,7,12,2020.91666666667,0.000288001843211797,0.000403202580496515,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,January,17388,12,10,1,2021,0.000690131124913734,0.000575109270761445,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,February,17419,11,8,2,2021.08333333333,0.000631494345255181,0.000459268614731041,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,March,17447,11,11,3,2021.16666666667,0.000630480884965897,0.000630480884965897,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,April,17501,24,14,4,2021.25,0.00137135020855951,0.000799954288326381,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,May,17535,20,16,5,2021.33333333333,0.00114057599087539,0.000912460792700314,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,June,17546,28,20,6,2021.41666666667,0.00159580531175197,0.00113986093696569,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,July,17536,15,10,7,2021.5,0.000855383211678832,0.000570255474452555,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,August,17585,21,10,8,2021.58333333333,0.00119419960193347,0.000568666477111174,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,September,17627,7,8,9,2021.66666666667,0.000397118057525387,0.000453849208600443,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,October,17597,14,21,10,2021.75,0.000795590157413195,0.00119338523611979,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,November,17709,10,16,11,2021.83333333333,0.000564684623637698,0.000903495397820317,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2021,December,17832,6,6,12,2021.91666666667,0.000336473755047106,0.000336473755047106,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2022,January,17875,0,3,1,2022,0,0.000167832167832168,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2022,February,17920,0,0,2,2022.08333333333,0,0,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2022,March,17931,27,15,3,2022.16666666667,0.00150577212648486,0.000836540070269366,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2022,April,18004,44,32,4,2022.25,0.00244390135525439,0.00177738280382137,0,Electric/Gas,,,,
Ohio,OH,Suburban Natural Gas Company,2022,May,17989,30,23,5,2022.33333333333,0.00166768580799377,0.00127855911946189,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2020,January,,,,1,2020,,,1,Electric,West Penn Power Co,FirstEnergy Corp,1,NoData
Ohio,OH,The Cleveland Electric Illuminating Company,2020,February,,,,2,2020.08333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,1,NoData
Ohio,OH,The Cleveland Electric Illuminating Company,2020,March,,,,3,2020.16666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,1,NoData
Ohio,OH,The Cleveland Electric Illuminating Company,2020,April,,,,4,2020.25,,,1,Electric,West Penn Power Co,FirstEnergy Corp,2,NoData
Ohio,OH,The Cleveland Electric Illuminating Company,2020,May,,,,5,2020.33333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,2,NoData
Ohio,OH,The Cleveland Electric Illuminating Company,2020,June,,0,,6,2020.41666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,2,0
Ohio,OH,The Cleveland Electric Illuminating Company,2020,July,,0,,7,2020.5,,,1,Electric,West Penn Power Co,FirstEnergy Corp,3,0
Ohio,OH,The Cleveland Electric Illuminating Company,2020,August,,0,,8,2020.58333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,3,0
Ohio,OH,The Cleveland Electric Illuminating Company,2020,September,,0,,9,2020.66666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,3,0
Ohio,OH,The Cleveland Electric Illuminating Company,2020,October,,1209,,10,2020.75,,,1,Electric,West Penn Power Co,FirstEnergy Corp,4,1209
Ohio,OH,The Cleveland Electric Illuminating Company,2020,November,,10,,11,2020.83333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,4,10
Ohio,OH,The Cleveland Electric Illuminating Company,2020,December,,184,,12,2020.91666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,4,184
Ohio,OH,The Cleveland Electric Illuminating Company,2021,January,,271,,1,2021,,,1,Electric,West Penn Power Co,FirstEnergy Corp,1,271
Ohio,OH,The Cleveland Electric Illuminating Company,2021,February,,119,,2,2021.08333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,1,119
Ohio,OH,The Cleveland Electric Illuminating Company,2021,March,,496,,3,2021.16666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,1,496
Ohio,OH,The Cleveland Electric Illuminating Company,2021,April,,913,,4,2021.25,,,1,Electric,West Penn Power Co,FirstEnergy Corp,2,913
Ohio,OH,The Cleveland Electric Illuminating Company,2021,May,,1481,,5,2021.33333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,2,1481
Ohio,OH,The Cleveland Electric Illuminating Company,2021,June,,1771,,6,2021.41666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,2,1771
Ohio,OH,The Cleveland Electric Illuminating Company,2021,July,,1512,,7,2021.5,,,1,Electric,West Penn Power Co,FirstEnergy Corp,3,1512
Ohio,OH,The Cleveland Electric Illuminating Company,2021,August,,1427,,8,2021.58333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,3,1427
Ohio,OH,The Cleveland Electric Illuminating Company,2021,September,,1785,,9,2021.66666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,3,1785
Ohio,OH,The Cleveland Electric Illuminating Company,2021,October,,2342,,10,2021.75,,,1,Electric,West Penn Power Co,FirstEnergy Corp,4,2342
Ohio,OH,The Cleveland Electric Illuminating Company,2021,November,,59,,11,2021.83333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,4,59
Ohio,OH,The Cleveland Electric Illuminating Company,2021,December,,655,,12,2021.91666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,4,655
Ohio,OH,The Cleveland Electric Illuminating Company,2022,January,,136,,1,2022,,,1,Electric,West Penn Power Co,FirstEnergy Corp,1,136
Ohio,OH,The Cleveland Electric Illuminating Company,2022,February,,860,,2,2022.08333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,1,860
Ohio,OH,The Cleveland Electric Illuminating Company,2022,March,,2311,,3,2022.16666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,1,2311
Ohio,OH,The Cleveland Electric Illuminating Company,2022,April,,2718,,4,2022.25,,,1,Electric,West Penn Power Co,FirstEnergy Corp,2,2718
Ohio,OH,The Cleveland Electric Illuminating Company,2022,May,,2215,,5,2022.33333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,2,2215
Ohio,OH,The Cleveland Electric Illuminating Company,2022,June,,,,6,2022.41666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,2,No data
Ohio,OH,The Cleveland Electric Illuminating Company,2022,July,,,,7,2022.5,,,1,Electric,West Penn Power Co,FirstEnergy Corp,3,No data
Ohio,OH,The Cleveland Electric Illuminating Company,2022,August,,,,8,2022.58333333333,,,1,Electric,West Penn Power Co,FirstEnergy Corp,3,No data
Ohio,OH,The Cleveland Electric Illuminating Company,2022,September,,,,9,2022.66666666667,,,1,Electric,West Penn Power Co,FirstEnergy Corp,3,No data
Ohio,OH,The Cleveland Electric Illuminating Company,2022,October,,,,10,2022.75,,,1,Electric,West Penn Power Co,FirstEnergy Corp,4,No data
Ohio,OH,The Cleveland Electric Illuminating Company,2014,June,660172,2108,1276,6,2014.41666666667,0.00319310725083766,0.00193282962621862,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,June,660172,2108,1276,6,2014.41666666667,0.00319310725083766,0.00193282962621862,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,July,659770,2343,1442,7,2014.5,0.00355123755248041,0.00218561013686588,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,July,659770,2343,1442,7,2014.5,0.00355123755248041,0.00218561013686588,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,August,659470,1730,1252,8,2014.58333333333,0.00262331872564332,0.00189849424537886,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,August,659470,1730,1252,8,2014.58333333333,0.00262331872564332,0.00189849424537886,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,September,659651,2325,1337,9,2014.66666666667,0.0035245910337436,0.00202682933854417,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,September,659651,2325,1337,9,2014.66666666667,0.0035245910337436,0.00202682933854417,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,October,659912,2098,1663,10,2014.75,0.00317921177369104,0.00252003297409352,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,October,659912,2098,1663,10,2014.75,0.00317921177369104,0.00252003297409352,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,November,660664,64,168,11,2014.83333333333,9.68722376275989e-05,0.000254289623772447,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,November,660664,64,168,11,2014.83333333333,9.68722376275989e-05,0.000254289623772447,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,December,661054,360,272,12,2014.91666666667,0.0005445848599358,0.000411464116395937,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2014,December,661054,360,272,12,2014.91666666667,0.0005445848599358,0.000411464116395937,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,January,661840,7,20,1,2015,1.05765743986462e-05,3.0218783996132e-05,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,January,661840,7,20,1,2015,1.05765743986462e-05,3.0218783996132e-05,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,February,662715,4,5,2,2015.08333333333,6.03577706857397e-06,7.54472133571747e-06,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,February,662715,4,5,2,2015.08333333333,6.03577706857397e-06,7.54472133571747e-06,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,March,663176,642,373,3,2015.16666666667,0.000968068808280155,0.00056244496182009,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,March,663176,642,373,3,2015.16666666667,0.000968068808280155,0.00056244496182009,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,April,663302,1176,651,4,2015.25,0.00177294806890376,0.000981453395286009,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,April,663302,1176,651,4,2015.25,0.00177294806890376,0.000981453395286009,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,May,662323,1737,1069,5,2015.33333333333,0.002622587468652,0.00161401612204317,0,Electric/Gas,,,,
Ohio,OH,The Cleveland Electric Illuminating Company,2015,May,662323,1737,1069,5,2015.33333333333,0.002622587468652,0.00161401612204317,0,Electric/Gas,,,,
