"","State","Utility Name","Year","Month","Total Connections","Total Disconnections","Disconnection Rate","cbd"
"6344","South Carolina","Lockhart Power Co",2020,"February",1e+05,42,0.00042,1
"6345","South Carolina","Duke Energy Progress, LLC",2020,"February",1e+05,1899,0.01899,1
"6346","South Carolina","Piedmont Natural Gas Company, Inc",2020,"February",1e+05,436,0.00436,1
"6347","South Carolina","Dominion Energy",2020,"February",1e+05,2045,0.02045,1
"6348","Utah","Rocky Mountain Power",2020,"February",1e+05,197,0.00197,1
"6349","Vermont","Green Mountain Power",2020,"February",1e+05,151,0.00151,1
"6350","Vermont","Vermont Electric Cooperative",2020,"February",1e+05,43,0.00043,1
"6351","Vermont","Swanton Village",2020,"February",1e+05,2,2e-05,1
"6352","Vermont","Village of Morrisville Water & Light Department",2020,"February",1e+05,12,0.00012,1
"6353","Vermont","Burlington Electric",2020,"February",1e+05,21,0.00021,1
"6354","Vermont","Village of Johnson Water & Light",2020,"February",1e+05,1,1e-05,1
"6355","Vermont","Washington Electric Cooperative",2020,"February",1e+05,2,2e-05,1
"6356","Vermont","Village of Enosburg Falls Water & Lighter Dept Inc",2020,"February",1e+05,5,5e-05,1
"6357","Vermont","Northfield Electric Department",2020,"February",1e+05,0,0,1
"6358","Washington, D.C.","Potomac Electric Power Company",2020,"February",1e+05,1938,0.01938,1
"6359","Washington, D.C.","Washington Gas Light Company",2020,"February",1e+05,206,0.00206,1
"6360","Washington","Pacific Power & Light Company",2020,"February",1e+05,91,0.00091,1
"6361","Washington","Cascade Natural Gas Corp",2020,"February",1e+05,0,0,1
"6362","Washington","Northwest Natural Gas Company",2020,"February",1e+05,0,0,1
"6363","Maine","Kennebunk Light & Power District",2020,"February",1e+05,0,0,1
"6364","Maine","Fox Islands Electric Cooperative",2020,"February",1e+05,0,0,1
"6365","Maine","Town of Madison, Dept of Electric Works",2020,"February",1e+05,0,0,1
"6366","Maine","Eastern Maine Electric Cooperative, Inc",2020,"February",1e+05,0,0,1
"6367","Maine","Van Buren Light & Power",2020,"February",1e+05,0,0,1
"6368","Maine","Houlton Water Company",2020,"February",1e+05,0,0,1
"6369","Kentucky","Kentucky Power Company",2020,"February",1e+05,606,0.00606,1
"6370","Kentucky","Duke Energy Kentucky Inc",2020,"February",1e+05,680,0.0068,1
"6371","Kentucky","Duke Energy Kentucky Inc",2020,"February",1e+05,77,0.00077,1
"6372","Kentucky","Louisville Gas and Electric",2020,"February",1e+05,6071,0.06071,1
"6373","Kentucky","Louisville Gas and Electric",2020,"February",1e+05,278,0.00278,1
"6374","Kentucky","Columbia Gas of Kentucky, Inc",2020,"February",1e+05,480,0.0048,1
"6375","Kentucky","Kentucky Utilities Company",2020,"February",1e+05,6125,0.06125,1
"6376","Arizona","Tuscon Electric Power",2020,"March",1e+05,0,0,1
"6377","Arizona","UNS Electric",2020,"March",1e+05,0,0,1
"6378","Arizona","Arizona Public Service Company",2020,"March",1e+05,0,0,1
"6379","California","Southern California Gas Company",2020,"March",1e+05,3445,0.03445,1
"6380","California","Southern California Edison Company",2020,"March",1e+05,2529,0.02529,1
"6381","California","Pacific Gas and Electric Company",2020,"March",1e+05,1321,0.01321,1
"6382","California","San Diego Gas & Electric",2020,"March",1e+05,344,0.00344,1
"6383","Colorado","Black Hills Colorado Electric, LLC",2020,"March",1e+05,237,0.00237,1
"6384","Colorado","Black Hills Colorado Gas, Inc",2020,"March",1e+05,13,0.00013,1
"6385","Colorado","Public Service Company of Colorado",2020,"March",1e+05,436,0.00436,1
"6386","Colorado","Public Service Company of Colorado",2020,"March",1e+05,74,0.00074,1
"6387","Colorado","Atmos Energy",2020,"March",1e+05,169,0.00169,1
"6388","Connecticut","Connecticut Natural Gas Corporation",2020,"March",1e+05,742,0.00742,1
"6389","Connecticut","The Southern Connecticut Gas Company",2020,"March",1e+05,1195,0.01195,1
"6390","Connecticut","The United Illuminating Company",2020,"March",1e+05,3486,0.03486,1
"6391","Connecticut","Yankee Gas Services",2020,"March",1e+05,234,0.00234,1
"6392","Connecticut","Eversource Energy",2020,"March",1e+05,3508,0.03508,1
"6393","Florida","Florida City Gas",2020,"March",1e+05,137,0.00137,1
"6394","Florida","Florida Power & Light Company",2020,"March",1e+05,31697,0.31697,1
"6395","Florida","Duke Energy",2020,"March",1e+05,5124,0.05124,1
"6396","Florida","Gulf Power",2020,"March",1e+05,0,0,1
"6397","Florida","Florida Public Utilities",2020,"March",1e+05,62,0.00062,1
"6398","Florida","Tampa Electric Company",2020,"March",1e+05,4544,0.04544,1
"6399","Florida","Peoples Gas System's",2020,"March",1e+05,661,0.00661,1
"6400","Illinois","Ameren Illinois",2020,"March",1e+05,0,0,1
"6401","Illinois","MidAmerican Energy Company",2020,"March",1e+05,0,0,1
"6402","Illinois","Commonwealth Edison",2020,"March",1e+05,0,0,1
"6403","Indiana","Vectren North",2020,"March",1e+05,936,0.00936,1
"6404","Indiana","Vectren South",2020,"March",1e+05,504,0.00504,1
"6405","Indiana","Duke Energy Indiana, LLC",2020,"March",1e+05,2302,0.02302,1
"6406","Indiana","Indiana Michigan Power Company",2020,"March",1e+05,1432,0.01432,1
"6407","Indiana","Indianapolis Power & Light Company",2020,"March",1e+05,2721,0.02721,1
"6408","Indiana","Northern Indiana Public Service Company",2020,"March",1e+05,862,0.00862,1
"6409","Iowa","MidAmerican Energy Company",2020,"March",1e+05,441,0.00441,1
"6410","Iowa","MidAmerican Energy Company",2020,"March",1e+05,92,0.00092,1
"6411","Iowa","Interstate Power and Light",2020,"March",1e+05,610,0.0061,1
"6412","Iowa","Interstate Power and Light",2020,"March",1e+05,30,3e-04,1
"6413","Iowa","Black Hills Energy",2020,"March",1e+05,35,0.00035,1
"6414","Iowa","Liberty Utilities",2020,"March",1e+05,30,3e-04,1
"6415","Kansas","Atmos Energy Corporation",2020,"March",1e+05,21,0.00021,1
"6416","Maryland","A&N Electric Cooperatve",2020,"March",1e+05,0,0,1
"6417","Maryland","Baltimore Gas and Electric Company",2020,"March",1e+05,1517,0.01517,1
"6418","Maryland","Delmarva Power",2020,"March",1e+05,545,0.00545,1
"6419","Maryland","Pepco Holdings Inc",2020,"March",1e+05,1935,0.01935,1
"6420","Maryland","Potomac Edison",2020,"March",1e+05,10,1e-04,1
"6421","Maryland","UGI Central Penn Gas",2020,"March",1e+05,0,0,1
"6422","Maryland","Washington Gas Light Company",2020,"March",1e+05,80,8e-04,1
"6423","Maryland","Columbia Gas Of Maryland",2020,"March",1e+05,1,1e-05,1
"6424","Maryland","Choptank Electric Coop",2020,"March",1e+05,105,0.00105,1
"6425","Massachusetts","Nstar Electric Company - Eastern MA",2020,"March",1e+05,489,0.00489,1
"6426","Massachusetts","Nstar Electric Company - Western MA",2020,"March",1e+05,322,0.00322,1
"6427","Massachusetts","Nstar Gas Company",2020,"March",1e+05,0,0,1
"6428","Massachusetts","Eversource Gas of Massachusetts",2020,"March",1e+05,2,2e-05,1
"6429","Massachusetts","New England Natural Gas Company",2020,"March",1e+05,1,1e-05,1
"6430","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"March",1e+05,0,0,1
"6431","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"March",1e+05,0,0,1
"6432","Massachusetts","Massachusetts Electric Company",2020,"March",1e+05,0,0,1
"6433","Massachusetts","Boston Gas Company",2020,"March",1e+05,119,0.00119,1
"6434","Massachusetts","Nantucket Electric Company",2020,"March",1e+05,0,0,1
"6435","Massachusetts","Colonial Gas Co",2020,"March",1e+05,2,2e-05,1
"6436","Massachusetts","Berkshire Gas Company",2020,"March",1e+05,0,0,1
"6437","Minnesota","Northern States Power Company",2020,"March",1e+05,592,0.00592,1
"6438","Minnesota","Minnesota Energy Resources",2020,"March",1e+05,106,0.00106,1
"6439","Minnesota","Otter Tail Power Company",2020,"March",1e+05,12,0.00012,1
"6440","Minnesota","Minnesota Power",2020,"March",1e+05,27,0.00027,1
"6441","Minnesota","Dakota Electric Association",2020,"March",1e+05,15,0.00015,1
"6442","Minnesota","CenterPoint Energy",2020,"March",1e+05,380,0.0038,1
"6443","Missouri","Ameren Missouri",2020,"March",1e+05,3943,0.03943,1
"6444","Missouri","Ameren Missouri",2020,"March",1e+05,79,0.00079,1
"6445","Missouri","Empire",2020,"March",1e+05,86,0.00086,1
"6446","Missouri","Empire",2020,"March",1e+05,0,0,1
"6447","Missouri","Evergy Metro",2020,"March",1e+05,92,0.00092,1
"6448","Missouri","Evergy West",2020,"March",1e+05,50,5e-04,1
"6449","Missouri","Spire",2020,"March",1e+05,3030,0.0303,1
"6450","Missouri","Summit",2020,"March",1e+05,88,0.00088,1
"6451","Missouri","Liberty",2020,"March",1e+05,275,0.00275,1
"6452","New Hampshire","Northern Utilities",2020,"March",1e+05,2,2e-05,1
"6453","New Hampshire","Granite State Electric",2020,"March",1e+05,1,1e-05,1
"6454","New Hampshire","Eversource New Hampshire",2020,"March",1e+05,75,0.00075,1
"6455","New Hampshire","Unitil Energy Systems",2020,"March",1e+05,1,1e-05,1
"6456","New Hampshire","EnergyNorth Natural Gas",2020,"March",1e+05,7,7e-05,1
"6457","New York","National Fuel Gas Distribution Corporation",2020,"March",1e+05,0,0,1
"6458","New York","Orange and Rockland Utilities",2020,"March",1e+05,259,0.00259,1
"6459","New York","Niagara Mohawk Power Corp",2020,"March",1e+05,258,0.00258,1
"6460","New York","KeySpan Energy Delivery Long Island (KEDLI)",2020,"March",1e+05,147,0.00147,1
"6461","New York","KeySpan Energy Delivery New York (KEDNY)",2020,"March",1e+05,613,0.00613,1
"6462","New York","Consolidated Edison Company of New York",2020,"March",1e+05,4084,0.04084,1
"6463","New York","Rochester Gas and Electric Corporation",2020,"March",1e+05,614,0.00614,1
"6464","New York","New York State Electric & Gas Corporation",2020,"March",1e+05,747,0.00747,1
"6465","New York","Central Hudson Gas & Electric Corporation",2020,"March",1e+05,169,0.00169,1
"6466","North Carolina","Duke Energy Progress, LLC",2020,"March",1e+05,4021,0.04021,1
"6467","North Carolina","Duke Energy Carolinas, LLC",2020,"March",1e+05,5979,0.05979,1
"6468","North Carolina","Dominion Energy North Carolina",2020,"March",1e+05,0,0,1
"6469","North Carolina","Piedmont Natural Gas Company, Inc",2020,"March",1e+05,1112,0.01112,1
"6470","North Carolina","Toccoa Natural Gas",2020,"March",1e+05,0,0,1
"6471","North Carolina","Frontier Natural Gas",2020,"March",1e+05,0,0,1
"6472","North Carolina","New River Light & Power Company",2020,"March",1e+05,11,0.00011,1
"6473","North Dakota","Montana-Dakota Utilities Company",2020,"March",1e+05,52,0.00052,1
"6474","North Dakota","Northern States Power Company",2020,"March",1e+05,35,0.00035,1
"6475","North Dakota","Otter Tail Power Company",2020,"March",1e+05,40,4e-04,1
"6476","North Dakota","Great Plains Natural Gas Co.",2020,"March",1e+05,1,1e-05,1
"6477","Oregon","Pacific Power",2020,"March",1e+05,255,0.00255,1
"6478","Oregon","Portland General Electric Company",2020,"March",1e+05,238,0.00238,1
"6479","Oregon","Idaho Power Company",2020,"March",1e+05,3,3e-05,1
"6480","Oregon","Casade Natural Gas Corporation",2020,"March",1e+05,44,0.00044,1
"6481","Oregon","Avista Corporation",2020,"March",1e+05,77,0.00077,1
"6482","Oregon","Northwest Natural Gas Company",2020,"March",1e+05,486,0.00486,1
"6483","Pennsylvania","PPL Electric Utilities Corporation",2020,"March",1e+05,0,0,1
"6484","Rhode Island","The Narragansett Electric Company",2020,"March",1e+05,7,7e-05,1
"6485","Rhode Island","The Narragansett Electric Company",2020,"March",1e+05,17,0.00017,1
"6486","South Carolina","Lockhart Power Co",2020,"March",1e+05,24,0.00024,1
"6487","South Carolina","Duke Energy Progress, LLC",2020,"March",1e+05,696,0.00696,1
"6488","South Carolina","Duke Energy Carolinas, LLC",2020,"March",1e+05,6132,0.06132,1
"6489","South Carolina","Piedmont Natural Gas Company, Inc",2020,"March",1e+05,250,0.0025,1
"6490","South Carolina","Dominion Energy",2020,"March",1e+05,742,0.00742,1
"6491","Utah","Rocky Mountain Power",2020,"March",1e+05,99,0.00099,1
"6492","Vermont","Green Mountain Power",2020,"March",1e+05,100,0.001,1
"6493","Vermont","Vermont Electric Cooperative",2020,"March",1e+05,15,0.00015,1
"6494","Vermont","Swanton Village",2020,"March",1e+05,3,3e-05,1
"6495","Vermont","Village of Morrisville Water & Light Department",2020,"March",1e+05,3,3e-05,1
"6496","Vermont","Burlington Electric",2020,"March",1e+05,15,0.00015,1
"6497","Vermont","Village of Johnson Water & Light",2020,"March",1e+05,0,0,1
"6498","Vermont","Washington Electric Cooperative",2020,"March",1e+05,1,1e-05,1
"6499","Vermont","Village of Enosburg Falls Water & Lighter Dept Inc",2020,"March",1e+05,4,4e-05,1
"6500","Vermont","Northfield Electric Department",2020,"March",1e+05,0,0,1
"6501","Washington, D.C.","Potomac Electric Power Company",2020,"March",1e+05,884,0.00884,1
"6502","Washington, D.C.","Washington Gas Light Company",2020,"March",1e+05,249,0.00249,1
"6503","Washington","Pacific Power & Light Company",2020,"March",1e+05,32,0.00032,1
"6504","Washington","Cascade Natural Gas Corp",2020,"March",1e+05,0,0,1
"6505","Washington","Northwest Natural Gas Company",2020,"March",1e+05,0,0,1
"6506","Washington","Avista Utilities",2020,"March",1e+05,761,0.00761,1
"6507","Maine","Kennebunk Light & Power District",2020,"March",1e+05,0,0,1
"6508","Maine","Fox Islands Electric Cooperative",2020,"March",1e+05,0,0,1
"6509","Maine","Town of Madison, Dept of Electric Works",2020,"March",1e+05,0,0,1
"6510","Maine","Eastern Maine Electric Cooperative, Inc",2020,"March",1e+05,0,0,1
"6511","Maine","Van Buren Light & Power",2020,"March",1e+05,0,0,1
"6512","Maine","Houlton Water Company",2020,"March",1e+05,0,0,1
"6513","Kentucky","Kentucky Power Company",2020,"March",1e+05,455,0.00455,1
"6514","Kentucky","Duke Energy Kentucky Inc",2020,"March",1e+05,0,0,1
"6515","Kentucky","Duke Energy Kentucky Inc",2020,"March",1e+05,0,0,1
"6516","Kentucky","Louisville Gas and Electric",2020,"March",1e+05,2676,0.02676,1
"6517","Kentucky","Louisville Gas and Electric",2020,"March",1e+05,119,0.00119,1
"6518","Kentucky","Columbia Gas of Kentucky, Inc",2020,"March",1e+05,317,0.00317,1
"6519","Kentucky","Kentucky Utilities Company",2020,"March",1e+05,3083,0.03083,1
"6520","Arizona","Tuscon Electric Power",2020,"April",1e+05,0,0,1
"6521","Arizona","UNS Electric",2020,"April",1e+05,0,0,1
"6522","Arizona","Arizona Public Service Company",2020,"April",1e+05,0,0,1
"6523","California","Southern California Gas Company",2020,"April",1e+05,0,0,1
"6524","California","Southern California Edison Company",2020,"April",1e+05,0,0,1
"6525","California","Pacific Gas and Electric Company",2020,"April",1e+05,0,0,1
"6526","California","San Diego Gas & Electric",2020,"April",1e+05,0,0,1
"6527","Colorado","Black Hills Colorado Electric, LLC",2020,"April",1e+05,0,0,1
"6528","Colorado","Black Hills Colorado Gas, Inc",2020,"April",1e+05,1,1e-05,1
"6529","Colorado","Public Service Company of Colorado",2020,"April",1e+05,0,0,1
"6530","Colorado","Public Service Company of Colorado",2020,"April",1e+05,0,0,1
"6531","Colorado","Atmos Energy",2020,"April",1e+05,0,0,1
"6532","Connecticut","Connecticut Natural Gas Corporation",2020,"April",1e+05,0,0,1
"6533","Connecticut","The Southern Connecticut Gas Company",2020,"April",1e+05,0,0,1
"6534","Connecticut","The United Illuminating Company",2020,"April",1e+05,7,7e-05,1
"6535","Connecticut","Yankee Gas Services",2020,"April",1e+05,0,0,1
"6536","Connecticut","Eversource Energy",2020,"April",1e+05,0,0,1
"6537","Florida","Florida City Gas",2020,"April",1e+05,0,0,1
"6538","Florida","Florida Power & Light Company",2020,"April",1e+05,0,0,1
"6539","Florida","Duke Energy",2020,"April",1e+05,0,0,1
"6540","Florida","Gulf Power",2020,"April",1e+05,0,0,1
"6541","Florida","Tampa Electric Company",2020,"April",1e+05,0,0,1
"6542","Florida","Peoples Gas System's",2020,"April",1e+05,0,0,1
"6543","Georgia","Georgia Power",2020,"April",1e+05,0,0,1
"6544","Illinois","Ameren Illinois",2020,"April",1e+05,0,0,1
"6545","Illinois","MidAmerican Energy Company",2020,"April",1e+05,0,0,1
"6546","Illinois","Commonwealth Edison",2020,"April",1e+05,0,0,1
"6547","Indiana","Vectren North",2020,"April",1e+05,0,0,1
"6548","Indiana","Vectren South",2020,"April",1e+05,0,0,1
"6549","Indiana","Duke Energy Indiana, LLC",2020,"April",1e+05,0,0,1
"6550","Indiana","Indiana Michigan Power Company",2020,"April",1e+05,0,0,1
"6551","Indiana","Indianapolis Power & Light Company",2020,"April",1e+05,0,0,1
"6552","Indiana","Northern Indiana Public Service Company",2020,"April",1e+05,0,0,1
"6553","Iowa","MidAmerican Energy Company",2020,"April",1e+05,0,0,1
"6554","Iowa","MidAmerican Energy Company",2020,"April",1e+05,0,0,1
"6555","Iowa","Interstate Power and Light",2020,"April",1e+05,0,0,1
"6556","Iowa","Interstate Power and Light",2020,"April",1e+05,0,0,1
"6557","Iowa","Black Hills Energy",2020,"April",1e+05,0,0,1
"6558","Iowa","Liberty Utilities",2020,"April",1e+05,0,0,1
"6559","Kansas","Atmos Energy Corporation",2020,"April",1e+05,0,0,1
"6560","Maryland","A&N Electric Cooperatve",2020,"April",1e+05,0,0,1
"6561","Maryland","Baltimore Gas and Electric Company",2020,"April",1e+05,0,0,1
"6562","Maryland","Delmarva Power",2020,"April",1e+05,0,0,1
"6563","Maryland","Pepco Holdings Inc",2020,"April",1e+05,0,0,1
"6564","Maryland","Potomac Edison",2020,"April",1e+05,0,0,1
"6565","Maryland","UGI Central Penn Gas",2020,"April",1e+05,0,0,1
"6566","Maryland","Washington Gas Light Company",2020,"April",1e+05,0,0,1
"6567","Maryland","Columbia Gas Of Maryland",2020,"April",1e+05,0,0,1
"6568","Maryland","Choptank Electric Coop",2020,"April",1e+05,0,0,1
"6569","Massachusetts","Nstar Electric Company - Eastern MA",2020,"April",1e+05,0,0,1
"6570","Massachusetts","Nstar Electric Company - Western MA",2020,"April",1e+05,0,0,1
