,zipcode,Number of Disconnections,lat,lon
6746,92401,1,34.104794,-117.29215
6747,92548,1,33.758663,-117.109484
6748,92596,1,33.665848,-117.04966
6749,92610,1,33.696122,-117.67594
6750,92614,1,33.680302,-117.833295
6751,92629,1,33.47512,-117.705675
6752,92646,1,33.66205,-117.968459
6753,92661,1,33.601984,-117.913001
6754,92673,1,33.467371,-117.613509
6755,92706,1,33.765301,-117.881976
6756,92780,1,33.734005,-117.819163
6757,92823,1,33.928179,-117.809285
6758,92835,1,33.901886,-117.916639
6759,92841,1,33.786846,-117.98202
6760,92844,1,33.765471,-117.969504
6761,92860,1,33.925519,-117.551958
6762,92870,1,33.881158,-117.854783
6763,93003,1,34.283668,-119.223196
6764,93023,1,34.530199,-119.310133
6765,93201,1,35.856859,-119.507526
6766,93221,1,36.295014,-119.026031
6767,93227,1,36.343664,-119.419152
6768,93241,1,35.254701,-118.912678
6769,93266,1,36.145394,-119.867288
6770,93280,1,35.652242,-119.4464
6771,93286,1,36.46271,-119.093242
6772,93314,1,35.393866,-119.244846
6773,93463,1,34.624395,-120.137875
6774,93465,1,35.538809,-120.739893
6775,93615,1,36.503322,-119.286328
6776,93656,1,36.450225,-119.934478
6777,90044,82,33.952725,-118.291904
6778,90003,71,33.964131,-118.272783
6779,90037,70,34.002719,-118.287487
6780,90008,60,34.009552,-118.346724
6781,90043,52,33.988505,-118.336358
6782,90016,51,34.028331,-118.354338
6783,90018,49,34.028887,-118.317183
6784,91730,49,34.10097,-117.57882
6785,90011,46,34.00709,-118.258681
6786,90019,46,34.049841,-118.33846
6787,90744,45,33.779284,-118.261723
6788,93245,43,36.29227,-119.829463
6789,91732,41,34.07342,-118.015345
6790,90280,40,33.944159,-118.192761
6791,90302,39,33.975332,-118.355252
6792,90006,38,34.048041,-118.294177
6793,92503,38,33.882579,-117.442303
6794,91342,37,34.326584,-118.382261
6795,90046,35,34.10781,-118.362247
6796,92407,35,34.212433,-117.381239
6797,91303,34,34.198292,-118.600913
6798,90255,33,33.979248,-118.217438
6799,92404,33,34.177083,-117.254763
6800,92410,33,34.107379,-117.297547
6801,90017,32,34.052913,-118.26434
6802,92530,32,33.649528,-117.376774
6803,93230,32,36.29223,-119.622676
6804,91405,31,34.199824,-118.447609
6805,92562,31,33.547613,-117.34404
6806,93436,31,34.595669,-120.352667
6807,91702,29,34.280333,-117.866141
6808,92504,29,33.903134,-117.398044
6809,90002,28,33.949099,-118.246737
6810,91306,28,34.209532,-118.577563
6811,90047,25,33.953617,-118.308428
6812,90250,24,33.914775,-118.348083
6813,90260,24,33.88856,-118.351813
6814,91331,24,34.255442,-118.421314
6815,91367,24,34.177311,-118.615704
6816,92324,24,34.02452,-117.289255
6817,90262,23,33.923533,-118.200705
6818,90706,23,33.887821,-118.12725
6819,90745,23,33.822725,-118.264109
6820,91786,23,34.105282,-117.662035
6821,90034,22,34.030578,-118.399613
6822,90062,22,34.003638,-118.308806
6823,90201,22,33.970343,-118.171368
6824,90221,22,33.885624,-118.205918
6825,90301,22,33.956526,-118.358654
6826,91335,22,34.200175,-118.540958
6827,92234,22,33.818256,-116.466743
6828,92703,22,33.747155,-117.907326
6829,90026,21,34.080017,-118.262643
6830,90028,21,34.099912,-118.326912
6831,92802,21,33.808267,-117.923658
6832,93618,21,36.521012,-119.389446
6833,92336,20,34.147718,-117.464506
6834,92507,20,33.970847,-117.32512
6835,93030,20,34.205247,-119.174092
6836,90001,18,33.974027,-118.249509
6837,90631,18,33.942708,-117.952483
6838,91324,18,34.238208,-118.55029
6839,91723,18,34.084747,-117.886844
6840,92505,18,33.936193,-117.493881
6841,90029,17,34.089848,-118.294661
6842,90501,17,33.833744,-118.314022
6843,92335,17,34.085972,-117.464597
6844,90004,16,34.076198,-118.310722
6845,90005,16,34.059163,-118.306892
6846,90032,16,34.078195,-118.185501
6847,90270,16,33.987729,-118.186597
6848,90723,16,33.898883,-118.166629
6849,91344,16,34.294615,-118.507001
6850,90007,15,34.028129,-118.284829
6851,90022,15,34.023728,-118.156275
6852,90061,15,33.92128,-118.274186
6853,90242,15,33.921793,-118.140588
6854,90278,15,33.873215,-118.37036
6855,91423,15,34.148617,-118.433298
6856,91606,15,34.185767,-118.388323
6857,92376,15,34.111605,-117.377406
6858,93458,15,34.95934,-120.490081
6859,90503,14,33.840398,-118.353715
6860,90650,14,33.906956,-118.08264
6861,91311,14,34.293338,-118.603118
6862,91604,14,34.140822,-118.392864
6863,91605,14,34.207341,-118.400973
6864,91724,14,34.080444,-117.854734
6865,92602,14,33.754048,-117.752273
6866,92701,14,33.74822,-117.858473
6867,90033,13,34.05038,-118.211991
6868,90063,13,34.045105,-118.185914
6869,90304,13,33.937886,-118.358559
6870,90605,13,33.950295,-118.024352
6871,91201,13,34.17051,-118.289463
6872,91733,13,34.046243,-118.053748
6873,92240,13,33.95154,-116.520104
6874,92627,13,33.647763,-117.919761
6875,93060,13,34.402343,-119.094824
6876,90710,12,33.799904,-118.298661
6877,91325,12,34.237519,-118.517712
6878,91402,12,34.222506,-118.444689
6879,91801,12,34.090728,-118.127527
6880,92545,12,33.729853,-117.03406
6881,91321,11,34.36811,-118.489038
6882,91403,11,34.147149,-118.463365
6883,91601,11,34.1692,-118.372498
6884,91701,11,34.137564,-117.599945
6885,91768,11,34.063516,-117.790379
6886,92501,11,33.99504,-117.373184
6887,92583,11,33.795196,-116.932856
6888,92880,11,33.925311,-117.607297
6889,93010,11,34.227892,-119.079552
6890,93454,11,34.923013,-120.259463
6891,90015,10,34.039378,-118.2663
6892,90045,10,33.942108,-118.417488
6893,90048,10,34.072924,-118.37271
6894,90604,10,33.927691,-118.013828
6895,90731,10,33.731442,-118.278869
6896,91340,10,34.286687,-118.43508
6897,91364,10,34.15404,-118.593153
6898,91762,10,34.05941,-117.674011
6899,91764,10,34.074087,-117.605618
6900,91766,10,34.042286,-117.756106
6901,92532,10,33.692673,-117.302957
6902,92840,10,33.787165,-117.931889
6903,92868,10,33.788145,-117.87655
6904,90303,9,33.939766,-118.331085
6905,90717,9,33.793809,-118.31717
6906,91007,9,34.128284,-118.047732
6907,91343,9,34.237912,-118.482306
6908,91406,9,34.195685,-118.490752
6909,91710,9,34.004468,-117.684697
6910,91739,9,34.172754,-117.521243
6911,92225,9,33.736458,-114.687973
6912,92253,9,33.641767,-116.273943
6913,92284,9,34.185894,-116.432416
6914,92405,9,34.144618,-117.301301
6915,92543,9,33.667301,-116.963506
6916,92544,9,33.648169,-116.895308
6917,93036,9,34.238786,-119.186492
6918,93277,9,36.301334,-119.372586
6919,93455,9,34.831792,-120.433509
6920,90042,8,34.114708,-118.192098
6921,90066,8,34.002028,-118.430656
6922,90068,8,34.129772,-118.330989
6923,91345,8,34.265879,-118.456748
6924,91360,8,34.212805,-118.882179
6925,91607,8,34.165783,-118.399795
6926,92227,8,32.990121,-115.358757
6927,92408,8,34.083458,-117.270016
6928,92509,8,34.003266,-117.442004
6929,92571,8,33.828396,-117.20766
6930,92706,8,33.765301,-117.881976
6931,92801,8,33.844983,-117.952151
6932,92870,8,33.881158,-117.854783
6933,93003,8,34.283668,-119.223196
6934,93263,8,35.492805,-119.286861
6935,93314,8,35.393866,-119.244846
6936,90027,7,34.127194,-118.295647
6937,90039,7,34.111885,-118.261033
6938,90049,7,34.09254,-118.491064
6939,90059,7,33.926262,-118.249883
6940,90222,7,33.912246,-118.236773
6941,90249,7,33.90139,-118.315697
6942,90305,7,33.95889,-118.330548
6943,91316,7,34.160236,-118.515472
6944,91384,7,34.506627,-118.699048
6945,91501,7,34.2044,-118.287527
6946,91504,7,34.204568,-118.326365
6947,91722,7,34.097345,-117.906736
6948,91740,7,34.119367,-117.855054
6949,91741,7,34.156529,-117.841605
6950,91765,7,33.98627,-117.821282
6951,91803,7,34.074736,-118.145959
6952,92243,7,32.770197,-115.59859
6953,92411,7,34.122501,-117.320138
6954,92618,7,33.666942,-117.732094
6955,92660,7,33.634626,-117.874882
6956,93001,7,34.03734,-119.800786
6957,93033,7,34.150212,-119.127729
6958,93065,7,34.258405,-118.775026
6959,93274,7,36.178091,-119.370752
6960,93446,7,35.662509,-120.749865
6961,93631,7,36.478239,-119.52137
6962,90035,6,34.051809,-118.383674
6963,90230,6,33.997862,-118.393617
6964,90241,6,33.940445,-118.129022
6965,90291,6,33.993396,-118.465193
6966,90403,6,34.030755,-118.492101
6967,91362,6,34.193326,-118.818684
6968,91744,6,34.031415,-117.93647
6969,91773,6,34.110186,-117.81039
6970,91780,6,34.102077,-118.057754
6971,91791,6,34.061624,-117.892235
6972,91792,6,34.022581,-117.902359
6973,92220,6,33.948948,-116.832362
6974,92251,6,32.881449,-115.675459
6975,92313,6,34.031011,-117.312929
6976,92346,6,34.126779,-117.183104
6977,92506,6,33.934335,-117.367319
6978,92582,6,33.807607,-117.015163
6979,92647,6,33.723228,-118.008692
6980,92656,6,33.576212,-117.730368
6981,92683,6,33.752468,-117.993933
6982,92806,6,33.83796,-117.870494
6983,92879,6,33.882614,-117.528204
6984,92882,6,33.840451,-117.601961
6985,93212,6,36.042151,-119.5277
6986,90057,5,34.061735,-118.276757
6987,90220,5,33.88151,-118.234451
6988,90232,5,34.019323,-118.391902
6989,90254,5,33.864259,-118.399303
6990,90265,5,34.066117,-118.846342
6991,90274,5,33.780065,-118.372454
6992,90502,5,33.833181,-118.292062
6993,91001,5,34.194489,-118.138263
6994,91042,5,34.322618,-118.23757
6995,91307,5,34.200834,-118.6649
6996,91320,5,34.175969,-118.945127
6997,91350,5,34.440891,-118.501747
6998,91355,5,34.439855,-118.644401
6999,91356,5,34.155097,-118.547553
7000,91709,5,33.963723,-117.738596
7001,91746,5,34.044416,-117.985366
7002,91752,5,33.996484,-117.531269
7003,92264,5,33.708592,-116.497622
7004,92373,5,34.011953,-117.159699
7005,92377,5,34.157763,-117.405966
7006,92508,5,33.891133,-117.326749
7007,92612,5,33.65844,-117.826009
7008,92805,5,33.830457,-117.905941
7009,92843,5,33.763905,-117.931382
7010,92867,5,33.80098,-117.843772
7011,93035,5,34.181971,-119.224985
7012,93291,5,36.391777,-119.372842
7013,93312,5,35.393478,-119.12046
7014,90023,4,34.022502,-118.199613
7015,90025,4,34.045421,-118.445873
7016,90064,4,34.037251,-118.423573
7017,90245,4,33.91714,-118.404267
7018,90266,4,33.889151,-118.402127
7019,90292,4,33.976582,-118.455222
7020,90504,4,33.867257,-118.330794
7021,90602,4,33.972782,-118.022066
7022,90606,4,33.977272,-118.066363
7023,90670,4,33.933565,-118.062611
7024,91107,4,34.155533,-118.086178
7025,91352,4,34.230854,-118.365856
7026,91381,4,34.384697,-118.647244
7027,91436,4,34.149588,-118.489708
7028,91767,4,34.083086,-117.737997
7029,91776,4,34.090776,-118.095091
7030,91784,4,34.141146,-117.655583
7031,92354,4,34.051177,-117.248563
7032,92591,4,33.535277,-117.104791
7033,92606,4,33.705442,-117.8236
7034,92614,4,33.680302,-117.833295
7035,92866,4,33.784615,-117.844774
7036,93227,4,36.343664,-119.419152
7037,93280,4,35.652242,-119.4464
7038,93654,4,36.658709,-119.401274
7039,90012,3,34.065975,-118.238642
7040,90040,3,33.994523,-118.149952
7041,90210,3,34.100517,-118.414712
7042,90603,3,33.945555,-117.990719
7043,91010,3,34.141586,-117.957627
7044,91101,3,34.146671,-118.139455
7045,91106,3,34.139402,-118.128658
7046,91411,3,34.178522,-118.459234
7047,91505,3,34.173885,-118.346937
7048,91731,3,34.078573,-118.043456
7049,91748,3,33.974883,-117.900676
7050,91755,3,34.050965,-118.114394
7051,91761,3,34.035602,-117.591528
7052,91789,3,34.018195,-117.854821
7053,91790,3,34.066964,-117.937007
7054,92262,3,33.860925,-116.566176
7055,92401,3,34.104794,-117.29215
7056,92551,3,33.88274,-117.224878
7057,92584,3,33.652675,-117.173568
7058,92620,3,33.714796,-117.749139
7059,92646,3,33.66205,-117.968459
7060,92663,3,33.623208,-117.933903
7061,92780,3,33.734005,-117.819163
7062,92782,3,33.739709,-117.784703
7063,92832,3,33.868649,-117.929055
7064,93004,3,34.278679,-119.165615
7065,93215,3,35.779507,-119.200825
7066,93257,3,35.988087,-118.860221
7067,93444,3,35.037198,-120.504593
7068,93656,3,36.450225,-119.934478
7069,90024,2,34.065723,-118.434969
7070,90036,2,34.07041,-118.350411
7071,90069,2,34.093828,-118.381697
7072,90212,2,34.06221,-118.401966
7073,90272,2,34.08746,-118.544232
7074,90621,2,33.874224,-117.993368
7075,90640,2,34.015444,-118.111012
7076,90720,2,33.795012,-118.062692
7077,91040,2,34.261962,-118.336078
7078,91205,2,34.13658,-118.245839
7079,91301,2,34.123286,-118.758541
7080,91361,2,34.136077,-118.888919
7081,91401,2,34.178483,-118.431791
7082,91602,2,34.150818,-118.368159
7083,91711,2,34.128066,-117.714773
7084,91754,2,34.052922,-118.143465
7085,91763,2,34.072329,-117.698315
7086,91770,2,34.065493,-118.084529
7087,92201,2,33.710984,-116.204844
7088,92252,2,34.168333,-116.288431
7089,92270,2,33.768584,-116.429988
7090,92592,2,33.511228,-117.042396
7091,92595,2,33.617844,-117.259304
7092,92604,2,33.690715,-117.789224
7093,92648,2,33.67901,-118.014603
7094,92649,2,33.72524,-118.051579
7095,92653,2,33.591304,-117.697512
7096,92688,2,33.619672,-117.612087
7097,92692,2,33.606497,-117.643112
7098,92833,2,33.879329,-117.961752
7099,92865,2,33.826393,-117.851307
7100,93021,2,34.295652,-118.897875
7101,93041,2,34.106896,-119.099535
7102,93250,2,35.665082,-119.197958
7103,93266,2,36.145394,-119.867288
7104,93292,2,36.37559,-119.211689
7105,93308,2,35.621087,-118.789677
7106,93422,2,35.463544,-120.692911
7107,93552,2,34.570867,-118.023744
7108,93591,2,34.59448,-117.813666
7109,93615,2,36.503322,-119.286328
7110,93647,2,36.60076,-119.175485
7111,93662,2,36.536573,-119.638651
7112,90020,1,34.066379,-118.30987
7113,90031,1,34.085784,-118.206666
7114,90038,1,34.088475,-118.325527
7115,90065,1,34.112272,-118.225496
7116,90067,1,34.057597,-118.413998
7117,90077,1,34.108023,-118.456964
7118,90277,1,33.830006,-118.387124
7119,90401,1,34.013666,-118.49375
7120,90402,1,34.034666,-118.504039
7121,90404,1,34.026608,-118.473643
7122,90680,1,33.801191,-117.994904
7123,90712,1,33.849034,-118.147902
7124,90713,1,33.847989,-118.112601
7125,90715,1,33.841027,-118.079141
7126,90732,1,33.74212,-118.312878
7127,91006,1,34.136258,-118.026704
7128,91011,1,34.222119,-118.205306
7129,91024,1,34.168771,-118.050216
7130,91030,1,34.108957,-118.156615
7131,91203,1,34.153338,-118.262974
7132,91204,1,34.136194,-118.260934
7133,91304,1,34.224196,-118.632394
7134,91326,1,34.281486,-118.556005
7135,91351,1,34.441596,-118.448109
7136,91354,1,34.465755,-118.553789
7137,91708,1,33.952902,-117.639325
7138,91745,1,33.999005,-117.972146
7139,91750,1,34.18001,-117.773939
7140,92230,1,33.910412,-116.765723
7141,92260,1,33.708012,-116.403627
7142,92337,1,34.049809,-117.470613
7143,92374,1,34.067146,-117.171885
7144,92548,1,33.758663,-117.109484
7145,92553,1,33.923381,-117.244837
7146,92557,1,33.97216,-117.258409
7147,92625,1,33.601966,-117.864254
7148,92655,1,33.74513,-117.984873
7149,92661,1,33.601984,-117.913001
7150,92691,1,33.611945,-117.665867
7151,92708,1,33.710582,-117.951129
7152,92821,1,33.927561,-117.887086
7153,92831,1,33.879768,-117.89634
7154,92835,1,33.901886,-117.916639
7155,92883,1,33.748086,-117.468037
7156,92886,1,33.896339,-117.796416
7157,93063,1,34.308729,-118.687223
7158,93242,1,36.442077,-119.727734
7159,93309,1,35.342891,-119.064803
7160,93311,1,35.192404,-119.175866
7161,93401,1,35.23575,-120.615973
7162,93420,1,35.176043,-120.476694
7163,93445,1,35.044396,-120.620199
7164,93463,1,34.624395,-120.137875
7165,93465,1,35.538809,-120.739893
7166,93550,1,34.408548,-118.123592
7167,93648,1,36.620634,-119.520731
7168,93670,1,36.486439,-119.268458
7169,90011,87,34.00709,-118.258681
7170,90044,83,33.952725,-118.291904
7171,90003,78,33.964131,-118.272783
7172,90047,69,33.953617,-118.308428
7173,90008,68,34.009552,-118.346724
7174,90280,65,33.944159,-118.192761
7175,93230,65,36.29223,-119.622676
7176,90201,63,33.970343,-118.171368
7177,91601,60,34.1692,-118.372498
7178,90043,55,33.988505,-118.336358
7179,92407,53,34.212433,-117.381239
7180,90001,52,33.974027,-118.249509
7181,90744,52,33.779284,-118.261723
7182,90262,50,33.923533,-118.200705
7183,90250,49,33.914775,-118.348083
7184,90706,49,33.887821,-118.12725
7185,92553,48,33.923381,-117.244837
7186,90016,47,34.028331,-118.354338
7187,92557,46,33.97216,-117.258409
7188,90022,45,34.023728,-118.156275
7189,90255,44,33.979248,-118.217438
7190,91402,42,34.222506,-118.444689
7191,91406,42,34.195685,-118.490752
7192,90037,41,34.002719,-118.287487
7193,91761,40,34.035602,-117.591528
7194,91764,40,34.074087,-117.605618
7195,93245,39,36.29227,-119.829463
7196,90723,38,33.898883,-118.166629
7197,90220,35,33.88151,-118.234451
7198,91343,35,34.237912,-118.482306
7199,93291,35,36.391777,-119.372842
7200,90731,34,33.731442,-118.278869
7201,90019,33,34.049841,-118.33846
7202,91331,33,34.255442,-118.421314
7203,91405,33,34.199824,-118.447609
7204,91411,33,34.178522,-118.459234
7205,91606,33,34.185767,-118.388323
7206,92404,33,34.177083,-117.254763
7207,92509,33,34.003266,-117.442004
7208,90018,32,34.028887,-118.317183
7209,90247,32,33.890853,-118.297967
7210,91710,32,34.004468,-117.684697
7211,92505,32,33.936193,-117.493881
7212,90045,31,33.942108,-118.417488
7213,93458,31,34.95934,-120.490081
7214,90006,30,34.048041,-118.294177
7215,92507,29,33.970847,-117.32512
7216,92571,29,33.828396,-117.20766
7217,90026,28,34.080017,-118.262643
7218,90062,28,34.003638,-118.308806
7219,90061,27,33.92128,-118.274186
7220,91303,27,34.198292,-118.600913
7221,91342,27,34.326584,-118.382261
7222,92627,27,33.647763,-117.919761
7223,93534,27,34.713292,-118.15292
7224,90242,26,33.921793,-118.140588
7225,90260,26,33.88856,-118.351813
7226,92677,26,33.528868,-117.701175
7227,93454,26,34.923013,-120.259463
7228,90002,25,33.949099,-118.246737
7229,90221,25,33.885624,-118.205918
7230,91352,25,34.230854,-118.365856
7231,91605,25,34.207341,-118.400973
7232,91706,25,34.09741,-117.968269
7233,92243,25,32.770197,-115.59859
7234,90004,24,34.076198,-118.310722
7235,90301,24,33.956526,-118.358654
7236,92335,24,34.085972,-117.464597
7237,93455,24,34.831792,-120.433509
7238,90501,23,33.833744,-118.314022
7239,91304,23,34.224196,-118.632394
7240,91335,23,34.200175,-118.540958
7241,91355,23,34.439855,-118.644401
7242,91367,23,34.177311,-118.615704
7243,92201,23,33.710984,-116.204844
7244,93274,23,36.178091,-119.370752
7245,93277,23,36.301334,-119.372586
7246,92324,22,34.02452,-117.289255
7247,92503,22,33.882579,-117.442303
7248,93212,22,36.042151,-119.5277
7249,90065,21,34.112272,-118.225496
7250,90066,21,34.002028,-118.430656
7251,91709,21,33.963723,-117.738596
7252,91790,21,34.066964,-117.937007
7253,92410,21,34.107379,-117.297547
7254,90039,20,34.111885,-118.261033
7255,91306,20,34.209532,-118.577563
7256,92405,20,34.144618,-117.301301
7257,92543,20,33.667301,-116.963506
7258,93280,20,35.652242,-119.4464
7259,93309,20,35.342891,-119.064803
7260,90027,19,34.127194,-118.295647
7261,90063,19,34.045105,-118.185914
7262,90640,19,34.015444,-118.111012
7263,91702,19,34.280333,-117.866141
7264,92563,19,33.580016,-117.14736
7265,93535,19,34.713656,-117.86466
7266,90046,18,34.10781,-118.362247
7267,91205,18,34.13658,-118.245839
7268,91607,18,34.165783,-118.399795
7269,92277,18,34.141358,-115.621168
7270,92544,18,33.648169,-116.895308
7271,90007,17,34.028129,-118.284829
7272,90023,17,34.022502,-118.199613
7273,90033,17,34.05038,-118.211991
7274,90303,17,33.939766,-118.331085
7275,90650,17,33.906956,-118.08264
7276,90660,17,33.989524,-118.089299
7277,91321,17,34.36811,-118.489038
7278,91403,17,34.147149,-118.463365
7279,92584,17,33.652675,-117.173568
7280,92707,17,33.709935,-117.870431
7281,93292,17,36.37559,-119.211689
7282,93618,17,36.521012,-119.389446
7283,90020,16,34.066379,-118.30987
7284,90042,16,34.114708,-118.192098
7285,90270,16,33.987729,-118.186597
7286,90302,16,33.975332,-118.355252
7287,91324,16,34.238208,-118.55029
7288,91733,16,34.046243,-118.053748
7289,91801,16,34.090728,-118.127527
